degree_id,degree_code,degree_name,level,stream,state_relevance,source,source_url,verification_note
INDDEG0322,M.Tech Production Engineering,Master of Technology (Production Engineering),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0323,M.Tech Instrumentation,Master of Technology (Instrumentation Engineering),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0324,M.Arch Landscape,Master of Architecture (Landscape Architecture),PG,Architecture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0325,M.Des Textile,Master of Design (Textile Design),PG,Design,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0326,M.Des User Experience,Master of Design (User Experience),PG,Design,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0327,MHM,Master of Hotel Management,PG,Hospitality,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0328,MTTM,Master of Tourism & Travel Management,PG,Tourism,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0329,M.Lib.,Master of Library Science,PG,Library Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0330,MPH,Master of Public Health,PG/Professional,Public Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0331,MHA,Master of Hospital Administration,PG/Professional,Healthcare Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0332,MPT Orthopaedics,Master of Physiotherapy (Orthopaedics),PG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0333,MPT Neurology,Master of Physiotherapy (Neurology),PG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0334,MPT Sports,Master of Physiotherapy (Sports),PG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0335,MDS Oral Surgery,Master of Dental Surgery (Oral & Maxillofacial Surgery),PG/Medical,Dental,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0336,MDS Periodontology,Master of Dental Surgery (Periodontology),PG/Medical,Dental,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0337,MDS Conservative Dentistry,Master of Dental Surgery (Conservative Dentistry & Endodontics),PG/Medical,Dental,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0338,MD Anaesthesiology,Doctor of Medicine (Anaesthesiology),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0339,MD Radiodiagnosis,Doctor of Medicine (Radiodiagnosis),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0340,MD Pathology,Doctor of Medicine (Pathology),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0341,MD Pharmacology,Doctor of Medicine (Pharmacology),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0342,MD Anatomy,Doctor of Medicine (Anatomy),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0343,MD Physiology,Doctor of Medicine (Physiology),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0344,MS Obstetrics & Gynaecology,Master of Surgery (Obstetrics & Gynaecology),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0345,MS Paediatric Surgery,Master of Surgery (Paediatric Surgery),PG/Medical,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0346,M.Ch Neurosurgery,Master of Chirurgiae (Neurosurgery),Super-speciality,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0347,M.Ch Urology,Master of Chirurgiae (Urology),Super-speciality,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0348,DM Cardiology,Doctorate of Medicine (Cardiology),Super-speciality,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0349,DM Neurology,Doctorate of Medicine (Neurology),Super-speciality,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0350,DM Gastroenterology,Doctorate of Medicine (Gastroenterology),Super-speciality,Medicine,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0351,Ph.D. Psychology,Doctor of Philosophy (Psychology),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0352,Ph.D. Economics,Doctor of Philosophy (Economics),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0353,Ph.D. Physics,Doctor of Philosophy (Physics),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0354,Ph.D. Chemistry,Doctor of Philosophy (Chemistry),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0355,Ph.D. Mathematics,Doctor of Philosophy (Mathematics),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0356,Ph.D. Biotechnology,Doctor of Philosophy (Biotechnology),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0357,Ph.D. Computer Applications,Doctor of Philosophy (Computer Applications),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0358,Ph.D. Media Studies,Doctor of Philosophy (Media Studies),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0359,Ph.D. Social Work,Doctor of Philosophy (Social Work),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0360,Ph.D. Architecture,Doctor of Philosophy (Architecture),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0361,Ph.D. Pharmacy,Doctor of Philosophy (Pharmacy),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0362,Ph.D. Nursing,Doctor of Philosophy (Nursing),Doctoral,Research,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
